name,brand,last price
"FuseVV  7,2kV   4A      50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   6A      50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   10A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   16A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   20A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   25A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   32A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   40A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   50A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   63A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   80A    50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   100A  50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   125A  50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   160A  50N   192   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   2A      50N   292   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   4A      50N   292   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   6A      50N   292   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   10A    50N   292   فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   16A    50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   20A    50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   25A    50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   32A    50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   40A    50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   50A    50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   63A    50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   80A    50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   100A  50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   125A  50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   160A  50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   200A  50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   250A  50N    292  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV    80A   50N    442  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   100A  50N    442  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   125A  50N    442  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   160A  50N    442  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   200A  50N    442  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   250A  50N    442  فیوز فشار متوسط",brand,0
"FuseVV  7,2kV   315A  50N    442  فیوز فشار متوسط",brand,0
FuseVV  12kV    2A       50N   292   فیوز فشار متوسط,brand,0
